ID Venda,Data Venda,Produto,Quantidade,Total Venda,ID Cliente,Cliente,Email Cliente,Vendedor,Forma de Pagamento,ID Produto,Distribuidora,Preço Unitário,ID Vendedor,Email Vendedor
830,2023-10-08,Produto B,5,112.5,830,Gloria Roy DDS,brian09@example.org,Vendedor 4,Dinheiro,2,Distribuidora 2,22.5,4,sgonzalez@example.org
831,2023-10-30,Produto B,3,67.5,831,Mary Clark,fraziererin@example.net,Vendedor 2,Cartão de Débito,2,Distribuidora 2,22.5,2,gabriela96@example.org
832,2023-11-21,Produto B,2,45.0,832,James Farrell,nwilson@example.com,Vendedor 4,Boleto,2,Distribuidora 2,22.5,4,sgonzalez@example.org
833,2023-02-23,Produto B,2,45.0,833,Elizabeth Rivera,brenda11@example.org,Vendedor 4,Cartão de Crédito,2,Distribuidora 2,22.5,4,sgonzalez@example.org
834,2023-04-21,Produto C,4,123.6,834,Blake Simmons,rhondameyer@example.org,Vendedor 3,Cartão de Débito,3,Distribuidora 3,30.9,3,susan27@example.com
835,2023-03-15,Produto B,2,45.0,835,Shirley Wilson,pattersontodd@example.com,Vendedor 4,Dinheiro,2,Distribuidora 2,22.5,4,sgonzalez@example.org
836,2023-08-21,Produto B,3,67.5,836,Justin Richards,vmiller@example.org,Vendedor 3,Transferência Bancária,2,Distribuidora 2,22.5,3,susan27@example.com
837,2023-05-04,Produto C,1,30.9,837,Cynthia Parks,zgarcia@example.net,Vendedor 3,Boleto,3,Distribuidora 3,30.9,3,susan27@example.com
838,2023-02-07,Produto A,3,47.7,838,Karen Atkinson,opham@example.com,Vendedor 4,Cartão de Débito,1,Distribuidora 1,15.9,4,sgonzalez@example.org
839,2023-02-28,Produto C,3,92.69999999999999,839,Rebecca Hinton,daniellecombs@example.net,Vendedor 4,Boleto,3,Distribuidora 3,30.9,4,sgonzalez@example.org
840,2023-04-17,Produto D,5,204.5,840,Susan Morrison,paynebrett@example.net,Vendedor 4,Dinheiro,4,Distribuidora 4,40.9,4,sgonzalez@example.org
841,2023-03-01,Produto D,5,204.5,841,Samuel Avery,lkidd@example.org,Vendedor 2,Dinheiro,4,Distribuidora 4,40.9,2,gabriela96@example.org
842,2023-06-23,Produto A,1,15.9,842,Ashley Lyons,kimdavis@example.org,Vendedor 2,Cartão de Crédito,1,Distribuidora 1,15.9,2,gabriela96@example.org
843,2023-02-05,Produto B,4,90.0,843,George Merritt,crystalcombs@example.com,Vendedor 4,Dinheiro,2,Distribuidora 2,22.5,4,sgonzalez@example.org
844,2023-04-07,Produto D,1,40.9,844,Belinda Harrison,reynoldsstephanie@example.com,Vendedor 3,Dinheiro,4,Distribuidora 4,40.9,3,susan27@example.com
845,2023-10-10,Produto C,5,154.5,845,Melissa House,egreen@example.org,Vendedor 1,Boleto,3,Distribuidora 3,30.9,1,staceyweaver@example.org
846,2023-07-27,Produto C,1,30.9,846,Dr. Ashley Dixon PhD,lynnmonica@example.org,Vendedor 3,Cartão de Crédito,3,Distribuidora 3,30.9,3,susan27@example.com
847,2023-10-25,Produto D,5,204.5,847,Craig Mejia,denise07@example.net,Vendedor 1,Transferência Bancária,4,Distribuidora 4,40.9,1,staceyweaver@example.org
848,2023-04-02,Produto A,1,15.9,848,Colleen Wilson,randy47@example.com,Vendedor 1,Cartão de Crédito,1,Distribuidora 1,15.9,1,staceyweaver@example.org
849,2023-07-04,Produto B,3,67.5,849,Stephanie Parks,jonesjulia@example.com,Vendedor 3,Dinheiro,2,Distribuidora 2,22.5,3,susan27@example.com
850,2023-12-17,Produto A,1,15.9,850,James Gallegos,lingram@example.net,Vendedor 4,Dinheiro,1,Distribuidora 1,15.9,4,sgonzalez@example.org
851,2023-11-03,Produto A,2,31.8,851,Joe Taylor,rodriguezmichael@example.com,Vendedor 4,Boleto,1,Distribuidora 1,15.9,4,sgonzalez@example.org
852,2023-12-15,Produto D,4,163.6,852,Jennifer Boyd,twilliams@example.org,Vendedor 1,Dinheiro,4,Distribuidora 4,40.9,1,staceyweaver@example.org
853,2023-02-11,Produto C,2,61.8,853,Steven Cuevas,pamelalyons@example.org,Vendedor 1,Boleto,3,Distribuidora 3,30.9,1,staceyweaver@example.org
854,2023-04-18,Produto B,5,112.5,854,Jose Terrell,grasmussen@example.com,Vendedor 2,Boleto,2,Distribuidora 2,22.5,2,gabriela96@example.org
855,2023-03-04,Produto A,5,79.5,855,Vickie Glover,rodneyray@example.net,Vendedor 1,Dinheiro,1,Distribuidora 1,15.9,1,staceyweaver@example.org
856,2023-09-17,Produto D,2,81.8,856,Adam Ewing,moyerrandall@example.net,Vendedor 2,Cartão de Crédito,4,Distribuidora 4,40.9,2,gabriela96@example.org
857,2023-03-29,Produto B,2,45.0,857,David Wright,gina33@example.net,Vendedor 3,Transferência Bancária,2,Distribuidora 2,22.5,3,susan27@example.com
858,2023-02-01,Produto C,1,30.9,858,Kathy Rowe,lorrainefranklin@example.org,Vendedor 1,Transferência Bancária,3,Distribuidora 3,30.9,1,staceyweaver@example.org
859,2023-05-18,Produto B,4,90.0,859,Rodney Smith,john21@example.org,Vendedor 2,Cartão de Crédito,2,Distribuidora 2,22.5,2,gabriela96@example.org
860,2023-06-15,Produto C,4,123.6,860,Thomas Mcdaniel,melissahorn@example.com,Vendedor 4,Boleto,3,Distribuidora 3,30.9,4,sgonzalez@example.org
861,2023-02-25,Produto B,4,90.0,861,Ian Goodman,caldwelljessica@example.com,Vendedor 4,Boleto,2,Distribuidora 2,22.5,4,sgonzalez@example.org
862,2023-07-27,Produto A,5,79.5,862,Derrick Shaffer,michael40@example.org,Vendedor 2,Transferência Bancária,1,Distribuidora 1,15.9,2,gabriela96@example.org
863,2023-12-04,Produto D,1,40.9,863,Rachel Thomas,bjohnson@example.com,Vendedor 2,Cartão de Crédito,4,Distribuidora 4,40.9,2,gabriela96@example.org
864,2023-08-28,Produto C,2,61.8,864,Matthew Huang,perezchristopher@example.com,Vendedor 4,Cartão de Débito,3,Distribuidora 3,30.9,4,sgonzalez@example.org
865,2023-06-25,Produto D,5,204.5,865,Douglas Powell,michaelpage@example.com,Vendedor 2,Transferência Bancária,4,Distribuidora 4,40.9,2,gabriela96@example.org
866,2023-02-08,Produto A,4,63.6,866,Loretta Garcia,cynthiagallagher@example.net,Vendedor 4,Cartão de Crédito,1,Distribuidora 1,15.9,4,sgonzalez@example.org
867,2023-07-14,Produto C,2,61.8,867,Sabrina Briggs,gardnerchelsea@example.org,Vendedor 1,Cartão de Crédito,3,Distribuidora 3,30.9,1,staceyweaver@example.org
868,2023-08-25,Produto B,1,22.5,868,James Robinson,dorisneal@example.com,Vendedor 4,Dinheiro,2,Distribuidora 2,22.5,4,sgonzalez@example.org
869,2023-03-02,Produto B,5,112.5,869,Amber Thompson,ryangibson@example.org,Vendedor 4,Transferência Bancária,2,Distribuidora 2,22.5,4,sgonzalez@example.org
870,2023-05-10,Produto C,3,92.69999999999999,870,Michelle Christian,amontgomery@example.net,Vendedor 2,Transferência Bancária,3,Distribuidora 3,30.9,2,gabriela96@example.org
871,2023-02-10,Produto A,2,31.8,871,Ryan Smith,henrydavis@example.com,Vendedor 2,Cartão de Crédito,1,Distribuidora 1,15.9,2,gabriela96@example.org
872,2023-07-04,Produto A,2,31.8,872,Joshua Walls,jorgecastillo@example.net,Vendedor 4,Dinheiro,1,Distribuidora 1,15.9,4,sgonzalez@example.org
873,2023-10-13,Produto D,3,122.69999999999999,873,Kenneth Carlson,ashleywilson@example.org,Vendedor 4,Cartão de Crédito,4,Distribuidora 4,40.9,4,sgonzalez@example.org
874,2023-11-08,Produto C,5,154.5,874,Mr. Alfred Roberts Jr.,melissa26@example.org,Vendedor 1,Dinheiro,3,Distribuidora 3,30.9,1,staceyweaver@example.org
875,2023-05-17,Produto B,2,45.0,875,Colton Silva,brenda50@example.com,Vendedor 3,Cartão de Débito,2,Distribuidora 2,22.5,3,susan27@example.com
876,2023-04-24,Produto D,3,122.69999999999999,876,Samuel Hudson,qsmith@example.com,Vendedor 2,Cartão de Débito,4,Distribuidora 4,40.9,2,gabriela96@example.org
877,2023-07-08,Produto A,4,63.6,877,Bobby Harris,burkeeric@example.org,Vendedor 1,Transferência Bancária,1,Distribuidora 1,15.9,1,staceyweaver@example.org
878,2023-09-13,Produto B,5,112.5,878,Amy Espinoza,delacruzadam@example.net,Vendedor 1,Cartão de Crédito,2,Distribuidora 2,22.5,1,staceyweaver@example.org
879,2023-04-07,Produto B,5,112.5,879,Lori Brown,williamgarrett@example.net,Vendedor 3,Dinheiro,2,Distribuidora 2,22.5,3,susan27@example.com
880,2023-08-02,Produto A,5,79.5,880,Brittany Jackson,towens@example.net,Vendedor 4,Boleto,1,Distribuidora 1,15.9,4,sgonzalez@example.org
881,2023-09-01,Produto B,2,45.0,881,Danielle Garcia,anthony83@example.com,Vendedor 1,Dinheiro,2,Distribuidora 2,22.5,1,staceyweaver@example.org
882,2023-02-18,Produto D,2,81.8,882,Anna Barr,brownjudy@example.net,Vendedor 2,Transferência Bancária,4,Distribuidora 4,40.9,2,gabriela96@example.org
883,2023-01-09,Produto A,5,79.5,883,Gail Hardin,jmcintosh@example.net,Vendedor 1,Cartão de Crédito,1,Distribuidora 1,15.9,1,staceyweaver@example.org
884,2023-07-23,Produto D,3,122.69999999999999,884,Marissa Young,patriciacardenas@example.com,Vendedor 3,Dinheiro,4,Distribuidora 4,40.9,3,susan27@example.com
885,2023-12-12,Produto D,1,40.9,885,Damon Barrett,smithpatricia@example.org,Vendedor 2,Cartão de Débito,4,Distribuidora 4,40.9,2,gabriela96@example.org
886,2023-02-22,Produto D,4,163.6,886,Bridget Hoffman,whall@example.net,Vendedor 4,Boleto,4,Distribuidora 4,40.9,4,sgonzalez@example.org
887,2023-09-16,Produto A,1,15.9,887,Shawn Hudson,seanmiller@example.com,Vendedor 3,Boleto,1,Distribuidora 1,15.9,3,susan27@example.com
888,2023-06-06,Produto A,3,47.7,888,Melissa Bowers,marthalucero@example.com,Vendedor 1,Cartão de Débito,1,Distribuidora 1,15.9,1,staceyweaver@example.org
889,2023-11-20,Produto A,4,63.6,889,Rebecca Carson,qlittle@example.com,Vendedor 4,Cartão de Débito,1,Distribuidora 1,15.9,4,sgonzalez@example.org
890,2023-07-02,Produto A,4,63.6,890,Donald Duran,daisy96@example.com,Vendedor 3,Dinheiro,1,Distribuidora 1,15.9,3,susan27@example.com
891,2023-04-09,Produto C,5,154.5,891,Daniel Garcia,jmorrison@example.org,Vendedor 3,Cartão de Crédito,3,Distribuidora 3,30.9,3,susan27@example.com
892,2023-03-23,Produto C,2,61.8,892,Valerie Allen,timothyholt@example.net,Vendedor 3,Dinheiro,3,Distribuidora 3,30.9,3,susan27@example.com
893,2023-02-02,Produto D,3,122.69999999999999,893,Courtney Mcknight,ogregory@example.net,Vendedor 1,Cartão de Crédito,4,Distribuidora 4,40.9,1,staceyweaver@example.org
894,2023-04-19,Produto D,2,81.8,894,Marcus Clay,ggill@example.org,Vendedor 1,Transferência Bancária,4,Distribuidora 4,40.9,1,staceyweaver@example.org
895,2023-01-03,Produto D,2,81.8,895,Matthew Russo,michaelguzman@example.org,Vendedor 4,Cartão de Débito,4,Distribuidora 4,40.9,4,sgonzalez@example.org
896,2023-05-26,Produto D,3,122.69999999999999,896,Melissa Johnston,david93@example.org,Vendedor 4,Boleto,4,Distribuidora 4,40.9,4,sgonzalez@example.org
897,2023-01-05,Produto A,5,79.5,897,Natasha Gutierrez,heidibrown@example.net,Vendedor 2,Transferência Bancária,1,Distribuidora 1,15.9,2,gabriela96@example.org
898,2023-02-26,Produto C,5,154.5,898,Amanda Henry,christopherfrost@example.net,Vendedor 4,Transferência Bancária,3,Distribuidora 3,30.9,4,sgonzalez@example.org
899,2023-03-16,Produto C,4,123.6,899,Jessica Pitts,thompsondonna@example.com,Vendedor 2,Cartão de Débito,3,Distribuidora 3,30.9,2,gabriela96@example.org
900,2023-07-06,Produto C,1,30.9,900,Nathan Casey,ecarter@example.org,Vendedor 2,Dinheiro,3,Distribuidora 3,30.9,2,gabriela96@example.org
901,2023-07-02,Produto B,3,67.5,901,Carol Moore,usmith@example.com,Vendedor 1,Dinheiro,2,Distribuidora 2,22.5,1,staceyweaver@example.org
902,2023-07-20,Produto C,5,154.5,902,Mrs. Mary Williams,bryan08@example.com,Vendedor 3,Cartão de Crédito,3,Distribuidora 3,30.9,3,susan27@example.com
903,2023-10-11,Produto A,1,15.9,903,Mary Taylor,moonbrittney@example.net,Vendedor 2,Transferência Bancária,1,Distribuidora 1,15.9,2,gabriela96@example.org
904,2023-12-05,Produto A,4,63.6,904,Sarah Mcdonald DVM,darrell98@example.org,Vendedor 4,Cartão de Débito,1,Distribuidora 1,15.9,4,sgonzalez@example.org
905,2023-10-10,Produto C,2,61.8,905,Frank Gonzalez,kathleen48@example.com,Vendedor 2,Boleto,3,Distribuidora 3,30.9,2,gabriela96@example.org
906,2023-08-11,Produto D,5,204.5,906,Curtis Barker,acevedokathy@example.net,Vendedor 4,Dinheiro,4,Distribuidora 4,40.9,4,sgonzalez@example.org
907,2023-02-04,Produto B,4,90.0,907,Richard Gonzalez,ashleydavis@example.net,Vendedor 2,Dinheiro,2,Distribuidora 2,22.5,2,gabriela96@example.org
908,2023-06-25,Produto C,5,154.5,908,Morgan Park,martinezcynthia@example.com,Vendedor 1,Dinheiro,3,Distribuidora 3,30.9,1,staceyweaver@example.org
909,2023-04-05,Produto B,2,45.0,909,Jenny Collins,qnorton@example.com,Vendedor 4,Transferência Bancária,2,Distribuidora 2,22.5,4,sgonzalez@example.org
910,2023-05-12,Produto C,5,154.5,910,Shaun Atkinson,iwalker@example.com,Vendedor 3,Cartão de Débito,3,Distribuidora 3,30.9,3,susan27@example.com
911,2023-10-21,Produto B,3,67.5,911,Lori Miller,mcampos@example.org,Vendedor 1,Dinheiro,2,Distribuidora 2,22.5,1,staceyweaver@example.org
912,2023-11-20,Produto B,3,67.5,912,Shawn Hodge,williamsbailey@example.org,Vendedor 3,Cartão de Crédito,2,Distribuidora 2,22.5,3,susan27@example.com
913,2023-09-19,Produto B,5,112.5,913,Amber Burke,jonesjames@example.org,Vendedor 4,Cartão de Débito,2,Distribuidora 2,22.5,4,sgonzalez@example.org
914,2023-11-12,Produto A,4,63.6,914,Ashley Chung,ryanhudson@example.net,Vendedor 2,Transferência Bancária,1,Distribuidora 1,15.9,2,gabriela96@example.org
915,2023-02-15,Produto A,3,47.7,915,Lori Russo,ulloyd@example.org,Vendedor 2,Boleto,1,Distribuidora 1,15.9,2,gabriela96@example.org
916,2023-06-05,Produto B,2,45.0,916,Carl Ellis,devinwinters@example.com,Vendedor 2,Boleto,2,Distribuidora 2,22.5,2,gabriela96@example.org
917,2023-09-02,Produto A,3,47.7,917,Michelle Williams,kristi56@example.com,Vendedor 4,Boleto,1,Distribuidora 1,15.9,4,sgonzalez@example.org
918,2023-03-24,Produto A,1,15.9,918,Matthew Henry,adrian25@example.net,Vendedor 4,Cartão de Débito,1,Distribuidora 1,15.9,4,sgonzalez@example.org
919,2023-09-18,Produto D,5,204.5,919,Tammy Johnson,kylekemp@example.net,Vendedor 4,Boleto,4,Distribuidora 4,40.9,4,sgonzalez@example.org
920,2023-05-11,Produto A,2,31.8,920,Steven Barnes,iwheeler@example.com,Vendedor 1,Boleto,1,Distribuidora 1,15.9,1,staceyweaver@example.org
921,2023-11-23,Produto A,1,15.9,921,Christina Grant,georgekane@example.com,Vendedor 2,Transferência Bancária,1,Distribuidora 1,15.9,2,gabriela96@example.org
922,2023-03-18,Produto A,5,79.5,922,Walter Vang,tammy96@example.net,Vendedor 1,Cartão de Crédito,1,Distribuidora 1,15.9,1,staceyweaver@example.org
923,2023-02-19,Produto D,4,163.6,923,Megan Robinson DDS,tyler13@example.net,Vendedor 3,Cartão de Crédito,4,Distribuidora 4,40.9,3,susan27@example.com
924,2023-08-04,Produto D,5,204.5,924,Scott Murray,simpsonharry@example.com,Vendedor 2,Cartão de Débito,4,Distribuidora 4,40.9,2,gabriela96@example.org
925,2023-09-23,Produto C,2,61.8,925,Eric Russell,yhenderson@example.net,Vendedor 2,Boleto,3,Distribuidora 3,30.9,2,gabriela96@example.org
926,2023-12-13,Produto D,4,163.6,926,Andrew Flores,juliescott@example.org,Vendedor 1,Cartão de Crédito,4,Distribuidora 4,40.9,1,staceyweaver@example.org
927,2023-10-20,Produto C,3,92.69999999999999,927,John Koch,singhpaul@example.net,Vendedor 1,Dinheiro,3,Distribuidora 3,30.9,1,staceyweaver@example.org
928,2023-08-18,Produto B,4,90.0,928,Daniel Hicks,qlewis@example.com,Vendedor 1,Cartão de Crédito,2,Distribuidora 2,22.5,1,staceyweaver@example.org
929,2023-04-06,Produto A,3,47.7,929,Dr. Amanda Pineda,francorachel@example.org,Vendedor 2,Cartão de Crédito,1,Distribuidora 1,15.9,2,gabriela96@example.org
930,2023-07-06,Produto C,2,61.8,930,Christina Reid,pdean@example.net,Vendedor 1,Cartão de Débito,3,Distribuidora 3,30.9,1,staceyweaver@example.org
931,2023-12-12,Produto A,4,63.6,931,Sarah Gonzalez,twalsh@example.net,Vendedor 4,Boleto,1,Distribuidora 1,15.9,4,sgonzalez@example.org
932,2023-09-24,Produto C,2,61.8,932,Kristen Larsen,ashleyruiz@example.org,Vendedor 4,Dinheiro,3,Distribuidora 3,30.9,4,sgonzalez@example.org
933,2023-02-08,Produto C,3,92.69999999999999,933,Lisa Gonzalez,morganclifford@example.net,Vendedor 3,Cartão de Crédito,3,Distribuidora 3,30.9,3,susan27@example.com
934,2023-04-24,Produto D,3,122.69999999999999,934,Jeffrey Richardson,vwallace@example.org,Vendedor 1,Transferência Bancária,4,Distribuidora 4,40.9,1,staceyweaver@example.org
935,2023-08-28,Produto D,1,40.9,935,Roger Stewart,ejimenez@example.net,Vendedor 3,Cartão de Crédito,4,Distribuidora 4,40.9,3,susan27@example.com
936,2023-08-28,Produto D,2,81.8,936,Anita Pope,mary56@example.net,Vendedor 3,Cartão de Débito,4,Distribuidora 4,40.9,3,susan27@example.com
937,2023-06-14,Produto A,1,15.9,937,Brian Wilson,sanchezalan@example.net,Vendedor 3,Boleto,1,Distribuidora 1,15.9,3,susan27@example.com
938,2023-10-12,Produto C,2,61.8,938,Scott Lowery,salazarjohn@example.net,Vendedor 4,Cartão de Débito,3,Distribuidora 3,30.9,4,sgonzalez@example.org
939,2023-10-08,Produto C,2,61.8,939,Matthew Keller,gary97@example.net,Vendedor 3,Dinheiro,3,Distribuidora 3,30.9,3,susan27@example.com
940,2023-09-15,Produto D,1,40.9,940,Christian Mccoy,pwilliams@example.net,Vendedor 3,Cartão de Débito,4,Distribuidora 4,40.9,3,susan27@example.com
941,2023-07-02,Produto A,2,31.8,941,Joseph Fletcher,dawsonmark@example.com,Vendedor 1,Boleto,1,Distribuidora 1,15.9,1,staceyweaver@example.org
942,2023-05-27,Produto B,5,112.5,942,Brian Martin,mirandamegan@example.org,Vendedor 3,Transferência Bancária,2,Distribuidora 2,22.5,3,susan27@example.com
943,2023-01-21,Produto B,5,112.5,943,Kevin Dixon,cruzmichelle@example.com,Vendedor 2,Dinheiro,2,Distribuidora 2,22.5,2,gabriela96@example.org
944,2023-10-15,Produto A,4,63.6,944,Todd Lopez,theresa89@example.org,Vendedor 2,Transferência Bancária,1,Distribuidora 1,15.9,2,gabriela96@example.org
945,2023-02-26,Produto A,3,47.7,945,Diane Jackson,samantha17@example.com,Vendedor 4,Cartão de Crédito,1,Distribuidora 1,15.9,4,sgonzalez@example.org
946,2023-05-04,Produto A,3,47.7,946,Tammy Castaneda,stevenanderson@example.net,Vendedor 1,Transferência Bancária,1,Distribuidora 1,15.9,1,staceyweaver@example.org
947,2023-05-17,Produto A,4,63.6,947,Ronald Lawson,christopherallen@example.com,Vendedor 3,Cartão de Crédito,1,Distribuidora 1,15.9,3,susan27@example.com
948,2023-08-10,Produto A,2,31.8,948,Kelly Acevedo,walshbrenda@example.com,Vendedor 4,Dinheiro,1,Distribuidora 1,15.9,4,sgonzalez@example.org
949,2023-01-22,Produto A,4,63.6,949,Brittany Sanchez,jenniferlopez@example.com,Vendedor 2,Dinheiro,1,Distribuidora 1,15.9,2,gabriela96@example.org
950,2023-02-19,Produto A,4,63.6,950,Derrick Gray,robertbenton@example.com,Vendedor 4,Transferência Bancária,1,Distribuidora 1,15.9,4,sgonzalez@example.org
951,2023-01-01,Produto B,4,90.0,951,Katherine King,claudiawong@example.org,Vendedor 1,Dinheiro,2,Distribuidora 2,22.5,1,staceyweaver@example.org
952,2023-02-11,Produto D,3,122.69999999999999,952,Tracey Costa,strongmatthew@example.net,Vendedor 2,Boleto,4,Distribuidora 4,40.9,2,gabriela96@example.org
953,2023-07-18,Produto A,4,63.6,953,Jennifer Guerra,rodriguezchristina@example.net,Vendedor 2,Boleto,1,Distribuidora 1,15.9,2,gabriela96@example.org
954,2023-11-28,Produto A,5,79.5,954,Edward Wallace,mitchelljonathan@example.com,Vendedor 1,Dinheiro,1,Distribuidora 1,15.9,1,staceyweaver@example.org
955,2023-03-03,Produto D,4,163.6,955,Frank Jimenez,kristinawagner@example.com,Vendedor 2,Transferência Bancária,4,Distribuidora 4,40.9,2,gabriela96@example.org
956,2023-03-08,Produto B,2,45.0,956,Krista Anderson,ashleymelendez@example.net,Vendedor 3,Cartão de Crédito,2,Distribuidora 2,22.5,3,susan27@example.com
957,2023-09-12,Produto A,4,63.6,957,Brian Moore,christopher57@example.com,Vendedor 2,Cartão de Débito,1,Distribuidora 1,15.9,2,gabriela96@example.org
958,2023-05-06,Produto C,4,123.6,958,Eric Jackson,codyrivera@example.net,Vendedor 1,Dinheiro,3,Distribuidora 3,30.9,1,staceyweaver@example.org
959,2023-09-11,Produto B,5,112.5,959,Ashley Jones,freemantimothy@example.net,Vendedor 1,Boleto,2,Distribuidora 2,22.5,1,staceyweaver@example.org
960,2023-11-30,Produto D,3,122.69999999999999,960,Amanda Flores,romanmelissa@example.org,Vendedor 4,Boleto,4,Distribuidora 4,40.9,4,sgonzalez@example.org
961,2023-03-22,Produto D,3,122.69999999999999,961,Mark Clark,marymcmahon@example.com,Vendedor 3,Cartão de Débito,4,Distribuidora 4,40.9,3,susan27@example.com
962,2023-11-17,Produto B,4,90.0,962,Maria Smith,jeffortiz@example.com,Vendedor 1,Cartão de Débito,2,Distribuidora 2,22.5,1,staceyweaver@example.org
963,2023-09-06,Produto B,4,90.0,963,Debra Jones,rachelespinoza@example.net,Vendedor 2,Dinheiro,2,Distribuidora 2,22.5,2,gabriela96@example.org
964,2023-03-06,Produto A,1,15.9,964,Jessica Taylor,qjones@example.org,Vendedor 3,Cartão de Crédito,1,Distribuidora 1,15.9,3,susan27@example.com
965,2023-09-13,Produto C,1,30.9,965,Ms. Valerie Alexander MD,sreed@example.net,Vendedor 3,Cartão de Crédito,3,Distribuidora 3,30.9,3,susan27@example.com
966,2023-07-26,Produto D,1,40.9,966,Phillip Warner,heather41@example.com,Vendedor 3,Cartão de Débito,4,Distribuidora 4,40.9,3,susan27@example.com
967,2023-01-21,Produto A,3,47.7,967,Erin Gutierrez,smithaimee@example.org,Vendedor 3,Boleto,1,Distribuidora 1,15.9,3,susan27@example.com
968,2023-06-21,Produto D,4,163.6,968,Laurie Rocha,justinvasquez@example.org,Vendedor 1,Transferência Bancária,4,Distribuidora 4,40.9,1,staceyweaver@example.org
969,2023-08-13,Produto A,2,31.8,969,Matthew Benson,greenecatherine@example.net,Vendedor 4,Cartão de Débito,1,Distribuidora 1,15.9,4,sgonzalez@example.org
970,2023-11-02,Produto D,1,40.9,970,Michelle Flores,hillsandra@example.com,Vendedor 1,Cartão de Débito,4,Distribuidora 4,40.9,1,staceyweaver@example.org
971,2023-07-26,Produto A,2,31.8,971,Dawn Burns,gary47@example.com,Vendedor 3,Dinheiro,1,Distribuidora 1,15.9,3,susan27@example.com
972,2023-09-30,Produto D,4,163.6,972,Daniel Greene,ryanmartinez@example.com,Vendedor 4,Boleto,4,Distribuidora 4,40.9,4,sgonzalez@example.org
973,2023-09-09,Produto D,1,40.9,973,Paul Davis,michael97@example.org,Vendedor 3,Cartão de Débito,4,Distribuidora 4,40.9,3,susan27@example.com
974,2023-08-20,Produto A,5,79.5,974,Adriana Davis MD,ctucker@example.org,Vendedor 1,Boleto,1,Distribuidora 1,15.9,1,staceyweaver@example.org
975,2023-02-19,Produto D,1,40.9,975,Yvonne Burns,nancymercado@example.org,Vendedor 1,Transferência Bancária,4,Distribuidora 4,40.9,1,staceyweaver@example.org
976,2023-06-23,Produto D,5,204.5,976,Randy Hernandez,bsutton@example.org,Vendedor 2,Dinheiro,4,Distribuidora 4,40.9,2,gabriela96@example.org
977,2023-06-30,Produto B,3,67.5,977,Kristi Barber,sullivanaaron@example.org,Vendedor 2,Dinheiro,2,Distribuidora 2,22.5,2,gabriela96@example.org
978,2023-09-08,Produto D,2,81.8,978,Jason Chapman,caseybrian@example.net,Vendedor 2,Cartão de Crédito,4,Distribuidora 4,40.9,2,gabriela96@example.org
979,2023-10-26,Produto C,5,154.5,979,Jessica Reynolds,rebeccajordan@example.org,Vendedor 2,Cartão de Crédito,3,Distribuidora 3,30.9,2,gabriela96@example.org
980,2023-01-15,Produto C,4,123.6,980,John Thompson,brussell@example.com,Vendedor 4,Boleto,3,Distribuidora 3,30.9,4,sgonzalez@example.org
981,2023-04-12,Produto B,4,90.0,981,Timothy Watkins,hollystokes@example.com,Vendedor 2,Transferência Bancária,2,Distribuidora 2,22.5,2,gabriela96@example.org
982,2023-09-27,Produto D,2,81.8,982,Michael Lopez,michellereid@example.org,Vendedor 3,Cartão de Débito,4,Distribuidora 4,40.9,3,susan27@example.com
983,2023-11-20,Produto A,3,47.7,983,Jeremy Anderson,ohenry@example.com,Vendedor 1,Cartão de Débito,1,Distribuidora 1,15.9,1,staceyweaver@example.org
984,2023-08-05,Produto D,3,122.69999999999999,984,Joshua Thompson,alison97@example.com,Vendedor 2,Cartão de Débito,4,Distribuidora 4,40.9,2,gabriela96@example.org
985,2023-02-10,Produto D,5,204.5,985,Emma Robertson,rachelblevins@example.org,Vendedor 3,Cartão de Débito,4,Distribuidora 4,40.9,3,susan27@example.com
986,2023-05-19,Produto C,5,154.5,986,William Jefferson,alyssa39@example.com,Vendedor 4,Transferência Bancária,3,Distribuidora 3,30.9,4,sgonzalez@example.org
987,2023-05-20,Produto A,3,47.7,987,Lisa Singleton,smithdavid@example.net,Vendedor 2,Cartão de Débito,1,Distribuidora 1,15.9,2,gabriela96@example.org
988,2023-01-18,Produto C,1,30.9,988,Morgan Luna,daniel15@example.net,Vendedor 4,Dinheiro,3,Distribuidora 3,30.9,4,sgonzalez@example.org
989,2023-09-15,Produto D,1,40.9,989,Tyler Ramirez,proberts@example.com,Vendedor 3,Transferência Bancária,4,Distribuidora 4,40.9,3,susan27@example.com
990,2023-02-15,Produto A,3,47.7,990,Jennifer Miller,hcameron@example.net,Vendedor 3,Cartão de Crédito,1,Distribuidora 1,15.9,3,susan27@example.com
991,2023-01-08,Produto A,1,15.9,991,Jennifer Neal,sararodgers@example.net,Vendedor 4,Cartão de Débito,1,Distribuidora 1,15.9,4,sgonzalez@example.org
992,2023-11-14,Produto A,2,31.8,992,Brendan Castro,angela21@example.org,Vendedor 3,Transferência Bancária,1,Distribuidora 1,15.9,3,susan27@example.com
993,2023-04-12,Produto B,2,45.0,993,Bryan Wilson,claire33@example.org,Vendedor 4,Cartão de Crédito,2,Distribuidora 2,22.5,4,sgonzalez@example.org
994,2023-07-24,Produto B,4,90.0,994,Anne Stafford,stephenmorgan@example.com,Vendedor 1,Dinheiro,2,Distribuidora 2,22.5,1,staceyweaver@example.org
